"long" "lat"
"811" -61.955894470215 -10.1097078222691
"812" -62.955894470215 -9.10970782306582
"813" -61.955894470215 -9.10970782306581
"814" -62.955894470215 -8.10970782392162
"815" -61.955894470215 -8.10970782392162
"816" -58.955894470215 -9.10970782306581
"817" -59.955894470215 -8.10970782392161
"818" -58.955894470215 -8.10970782392162
"819" -59.955894470215 -7.10970782483165
"820" -58.955894470215 -7.10970782483164
"821" -59.955894470215 -6.10970782579053
"822" -58.955894470215 -6.10970782579053
"823" -57.955894470215 -6.10970782579053
"824" -59.955894470215 -5.1097078267924
"825" -58.955894470215 -5.10970782679239
"826" -60.955894470215 -8.10970782392162
"827" -62.955894470215 -7.10970782483165
"828" -61.955894470215 -7.10970782483165
"829" -60.955894470215 -7.10970782483164
"830" -62.955894470215 -6.10970782579053
"831" -61.955894470215 -6.10970782579053
"832" -60.955894470215 -6.10970782579053
"833" -62.955894470215 -5.10970782679239
"834" -61.955894470215 -5.1097078267924
"835" -60.955894470215 -5.10970782679239
"836" -65.955894470215 -7.10970782483164
"837" -64.955894470215 -7.10970782483165
"838" -63.955894470215 -7.10970782483164
"839" -65.955894470215 -6.10970782579053
"840" -64.955894470215 -6.10970782579052
"841" -63.955894470215 -6.10970782579052
"842" -65.955894470215 -5.1097078267924
"843" -64.955894470215 -5.10970782679239
"844" -63.955894470215 -5.1097078267924
"845" -65.955894470215 -4.10970782783091
"846" -57.955894470215 -5.1097078267924
"847" -59.955894470215 -4.10970782783091
"848" -58.955894470215 -4.10970782783091
"849" -57.955894470215 -4.10970782783091
"850" -59.955894470215 -3.10970782889939
"851" -58.955894470215 -3.10970782889939
"852" -57.955894470215 -3.10970782889939
"853" -59.955894470215 -2.10970782999081
"854" -58.955894470215 -2.10970782999082
"855" -57.955894470215 -2.10970782999082
"856" -64.955894470215 -4.10970782783091
"857" -63.955894470215 -4.10970782783091
"858" -65.955894470215 -3.10970782889939
"859" -64.955894470215 -3.10970782889939
"860" -63.955894470215 -3.10970782889939
"861" -65.955894470215 -2.10970782999082
"862" -64.955894470215 -2.10970782999082
"863" -63.955894470215 -2.10970782999082
"864" -65.955894470215 -1.10970783109795
"865" -64.955894470215 -1.10970783109795
"866" -62.955894470215 -4.10970782783091
"867" -61.955894470215 -4.10970782783091
"868" -60.955894470215 -4.10970782783091
"869" -62.955894470215 -3.10970782889939
"870" -61.955894470215 -3.10970782889939
"871" -60.955894470215 -3.10970782889939
"872" -62.955894470215 -2.10970782999082
"873" -61.955894470215 -2.10970782999082
"874" -60.955894470215 -2.10970782999082
"875" -62.955894470215 -1.10970783109795
"876" -59.955894470215 -1.10970783109795
"877" -58.955894470215 -1.10970783109794
"878" -57.955894470215 -1.10970783109795
"879" -59.955894470215 -0.109707832213414
"880" -58.955894470215 -0.109707832213415
"881" -57.955894470215 -0.109707832213414
"882" -57.955894470215 0.890292166670285
"883" -58.9710312410154 0.851592308841314
"884" -59.955894470215 0.890292166670282
"886" -61.955894470215 -1.10970783109795
"887" -60.955894470215 -1.10970783109795
"888" -62.955894470215 -0.109707832213414
"889" -61.955894470215 -0.109707832213415
"890" -60.955894470215 -0.109707832213414
"891" -60.955894470215 0.890292166670286
"892" -61.955894470215 0.890292166670281
"893" -62.955894470215 0.890292166670284
"894" -60.955894470215 1.89029216556066
"895" -61.955894470215 1.89029216556067
"896" -63.955894470215 -1.10970783109795
"897" -65.955894470215 -0.10970783221341
"898" -64.955894470215 -0.109707832213415
"899" -63.955894470215 -0.109707832213419
"900" -63.9557653500679 0.890129044814437
"901" -64.8778265184888 0.783887603186214
"902" -65.9193055340845 0.63472491829439
"903" -63.7723108921817 1.7002495597158
"905" -50.9560056857047 -1.11158519158053
"906" -51.955894470215 -0.109707832213415
"907" -51.1043756502816 -0.0817199933555325
"908" -50.9639195024814 0.897863388460431
"909" -51.955894470215 0.890292166670287
"910" -50.9963524323368 1.85983419874316
"911" -51.955894470215 1.89029216556066
"912" -51.1788013200775 2.83853737365027
"913" -51.9207465068285 2.86303552981129
"915" -55.955894470215 -0.109707832213414
"916" -54.955894470215 -0.109707832213413
"917" -55.955894470215 0.890292166670283
"918" -56.955894470215 0.890292166670285
"919" -55.8794897333292 1.82338437483885
"920" -56.963114391864 1.66332941381254
"922" -54.955894470215 0.890292166670284
"923" -52.9417412114804 1.84190492803847
"924" -53.9370383030654 1.82076759303574
"925" -54.9642748399085 1.88070683763401
"928" -51.689311629284 3.73062086908791
"931" -60.0413151236191 1.84492688835922
"932" -60.1917010061026 2.90474110857084
"933" -60.068244057237 3.90758413687481
"934" -62.9461687608897 1.8822585871658
"935" -60.955894470215 2.89029216446513
"936" -61.955894470215 2.89029216446513
"937" -62.9537211276156 2.89246225771568
"938" -60.955894470215 3.89029216339101
"939" -61.9356190062317 3.79153495394503
"940" -62.9471423750013 3.66851975938015
"941" -60.735183254195 4.66918962920001
"943" -63.7777428858995 2.94507570426633
"944" -63.9319046512552 3.75174379694303
"946" -60.2219690800165 4.78902767299773
"947" -48.0850693755736 -24.9099761751841
"949" -47.955894470215 -24.1097078184957
"950" -47.035743565324 -24.0013077593922
"952" -47.955894470215 -23.1097078183186
"953" -46.955894470215 -23.1097078183186
"954" -45.955894470215 -23.1097078183186
"955" -47.955894470215 -22.109707818201
"956" -48.955894470215 -23.1097078183186
"957" -49.955894470215 -22.109707818201
"958" -48.955894470215 -22.109707818201
"959" -49.955894470215 -21.1097078181466
"960" -48.955894470215 -21.1097078181466
"961" -47.955894470215 -21.1097078181466
"962" -49.955894470215 -20.1097078181588
"963" -48.955894470215 -20.1097078181588
"964" -47.955894470215 -20.1097078181588
"965" -49.955894470215 -19.1097078182403
"966" -46.955894470215 -22.109707818201
"967" -45.955894470215 -22.109707818201
"968" -46.955894470215 -21.1097078181466
"969" -45.955894470215 -21.1097078181466
"970" -44.955894470215 -21.1097078181466
"971" -46.955894470215 -20.1097078181588
"972" -45.955894470215 -20.1097078181588
"973" -44.955894470215 -20.1097078181588
"974" -46.955894470215 -19.1097078182403
"975" -45.955894470215 -19.1097078182403
"976" -51.955894470215 -22.109707818201
"977" -50.955894470215 -22.109707818201
"978" -52.955894470215 -21.1097078181466
"979" -51.955894470215 -21.1097078181466
"980" -50.955894470215 -21.1097078181466
"981" -51.955894470215 -20.1097078181588
"982" -50.955894470215 -20.1097078181588
"983" -51.955894470215 -19.1097078182403
"984" -50.955894470215 -19.1097078182403
"985" -51.955894470215 -18.1097078183936
"986" -48.955894470215 -19.1097078182403
"987" -47.955894470215 -19.1097078182403
"988" -48.955894470215 -18.1097078183936
"989" -47.955894470215 -18.1097078183936
"990" -46.955894470215 -18.1097078183936
"991" -48.955894470215 -17.1097078186202
"992" -47.955894470215 -17.1097078186202
"993" -46.955894470215 -17.1097078186202
"994" -48.955894470215 -16.1097078189213
"995" -47.955894470215 -16.1097078189213
"996" -44.955894470215 -19.1097078182403
"997" -45.955894470215 -18.1097078183936
"998" -44.955894470215 -18.1097078183936
"999" -45.955894470215 -17.1097078186202
"1000" -44.955894470215 -17.1097078186202
"1001" -43.955894470215 -17.1097078186202
"1002" -45.955894470215 -16.1097078189213
"1003" -44.955894470215 -16.1097078189213
"1004" -43.955894470215 -16.1097078189213
"1005" -45.955894470215 -15.1097078192973
"1006" -50.955894470215 -18.1097078183936
"1007" -49.955894470215 -18.1097078183936
"1008" -51.955894470215 -17.1097078186202
"1009" -50.955894470215 -17.1097078186202
"1010" -49.955894470215 -17.1097078186202
"1011" -50.955894470215 -16.1097078189213
"1012" -49.955894470215 -16.1097078189213
"1013" -50.955894470215 -15.1097078192973
"1014" -49.955894470215 -15.1097078192973
"1015" -50.955894470215 -14.109707819748
"1016" -46.955894470215 -16.1097078189213
"1017" -48.955894470215 -15.1097078192973
"1018" -47.955894470215 -15.1097078192973
"1019" -46.955894470215 -15.1097078192973
"1020" -47.955894470215 -14.109707819748
"1021" -46.955894470215 -14.109707819748
"1022" -47.955894470215 -13.1097078202725
"1023" -46.955894470215 -13.1097078202725
"1024" -47.955894470215 -12.1097078208691
"1025" -46.955894470215 -12.1097078208691
"1026" -44.955894470215 -15.1097078192973
"1027" -43.955894470215 -15.1097078192973
"1028" -45.955894470215 -14.109707819748
"1029" -44.955894470215 -14.109707819748
"1030" -43.955894470215 -14.109707819748
"1031" -45.955894470215 -13.1097078202725
"1032" -44.955894470215 -13.1097078202725
"1033" -43.955894470215 -13.1097078202725
"1034" -44.955894470215 -12.1097078208691
"1035" -43.955894470215 -12.1097078208691
"1036" -49.955894470215 -14.109707819748
"1037" -48.955894470215 -14.109707819748
"1038" -50.955894470215 -13.1097078202725
"1039" -49.955894470215 -13.1097078202725
"1040" -48.955894470215 -13.1097078202725
"1041" -50.955894470215 -12.1097078208691
"1042" -49.955894470215 -12.1097078208691
"1043" -48.955894470215 -12.1097078208691
"1044" -49.955894470215 -11.1097078215356
"1045" -48.955894470215 -11.1097078215356
"1046" -41.114393388379 -21.0264035903078
"1048" -40.955894470215 -20.1097078181588
"1050" -40.955894470215 -19.1097078182403
"1051" -40.0914256817158 -19.1116597970538
"1052" -43.955894470215 -19.1097078182403
"1053" -42.955894470215 -19.1097078182403
"1054" -41.955894470215 -19.1097078182403
"1055" -43.955894470215 -18.1097078183936
"1056" -42.955894470215 -18.1097078183936
"1057" -41.955894470215 -18.1097078183936
"1058" -42.955894470215 -17.1097078186202
"1059" -41.955894470215 -17.1097078186202
"1060" -42.955894470215 -16.1097078189213
"1061" -41.955894470215 -16.1097078189213
"1062" -40.955894470215 -18.1097078183936
"1063" -40.0062955806531 -18.0764371727208
"1065" -40.955894470215 -17.1097078186202
"1066" -39.955894470215 -17.1097078186202
"1068" -39.955894470215 -16.1097078189213
"1069" -39.2066743481329 -16.0724774034567
"1070" -39.955894470215 -15.1097078192973
"1071" -40.955894470215 -16.1097078189213
"1072" -42.955894470215 -15.1097078192973
"1073" -41.955894470215 -15.1097078192973
"1074" -40.955894470215 -15.1097078192973
"1075" -42.955894470215 -14.109707819748
"1076" -41.955894470215 -14.109707819748
"1077" -40.955894470215 -14.109707819748
"1078" -42.955894470215 -13.1097078202725
"1079" -41.955894470215 -13.1097078202725
"1080" -40.955894470215 -13.1097078202725
"1081" -39.2304856750855 -15.1295934228305
"1082" -39.955894470215 -14.109707819748
"1083" -39.2177408593946 -14.0951542010888
"1084" -39.955894470215 -13.1097078202725
"1085" -39.0966693270003 -13.0562083793001
"1087" -39.955894470215 -12.1097078208691
"1088" -38.955894470215 -12.1097078208691
"1089" -38.0652577930152 -12.0428716190583
"1090" -39.955894470215 -11.1097078215356
"1091" -38.955894470215 -11.1097078215356
"1092" -37.955894470215 -11.1097078215356
"1093" -39.955894470215 -10.1097078222691
"1094" -38.955894470215 -10.1097078222691
"1095" -37.955894470215 -10.1097078222691
"1096" -39.955894470215 -9.10970782306582
"1097" -38.955894470215 -9.10970782306582
"1098" -37.955894470215 -9.10970782306581
"1100" -37.2198169093786 -10.9300786051911
"1101" -36.9604870219825 -10.1046038448297
"1102" -36.1985109773963 -9.91787773181582
"1103" -36.955894470215 -9.10970782306582
"1104" -45.955894470215 -12.1097078208691
"1105" -47.955894470215 -11.1097078215356
"1106" -46.955894470215 -11.1097078215356
"1107" -45.955894470215 -11.1097078215356
"1108" -47.955894470215 -10.1097078222691
"1109" -46.955894470215 -10.1097078222691
"1110" -45.955894470215 -10.1097078222691
"1111" -47.955894470215 -9.10970782306581
"1112" -46.955894470215 -9.10970782306581
"1113" -45.955894470215 -9.10970782306581
"1114" -44.955894470215 -11.1097078215356
"1115" -43.955894470215 -11.1097078215356
"1116" -42.955894470215 -11.1097078215356
"1117" -44.955894470215 -10.1097078222691
"1118" -43.955894470215 -10.1097078222691
"1119" -42.955894470215 -10.1097078222691
"1120" -44.955894470215 -9.10970782306581
"1121" -43.955894470215 -9.10970782306582
"1122" -42.955894470215 -9.10970782306581
"1123" -44.955894470215 -8.10970782392162
"1124" -49.955894470215 -10.1097078222691
"1125" -48.955894470215 -10.1097078222691
"1126" -49.955894470215 -9.10970782306582
"1127" -48.955894470215 -9.10970782306582
"1128" -49.955894470215 -8.10970782392162
"1129" -48.955894470215 -8.10970782392162
"1130" -49.955894470215 -7.10970782483164
"1131" -48.955894470215 -7.10970782483165
"1132" -49.955894470215 -6.10970782579053
"1133" -48.955894470215 -6.10970782579053
"1134" -47.955894470215 -8.10970782392162
"1135" -46.955894470215 -8.10970782392162
"1136" -45.955894470215 -8.10970782392162
"1137" -47.955894470215 -7.10970782483164
"1138" -46.955894470215 -7.10970782483165
"1139" -45.955894470215 -7.10970782483164
"1140" -46.955894470215 -6.10970782579053
"1141" -45.955894470215 -6.10970782579053
"1142" -46.955894470215 -5.10970782679239
"1143" -45.955894470215 -5.10970782679239
"1144" -43.955894470215 -8.10970782392161
"1145" -42.955894470215 -8.10970782392162
"1146" -44.955894470215 -7.10970782483164
"1147" -43.955894470215 -7.10970782483165
"1148" -42.955894470215 -7.10970782483165
"1149" -44.955894470215 -6.10970782579053
"1150" -43.955894470215 -6.10970782579052
"1151" -42.955894470215 -6.10970782579053
"1152" -44.955894470215 -5.10970782679239
"1153" -43.955894470215 -5.1097078267924
"1154" -47.955894470215 -6.10970782579053
"1155" -49.955894470215 -5.1097078267924
"1156" -48.955894470215 -5.10970782679239
"1157" -47.955894470215 -5.1097078267924
"1158" -49.955894470215 -4.10970782783091
"1159" -48.955894470215 -4.10970782783091
"1160" -47.955894470215 -4.10970782783091
"1161" -49.955894470215 -3.10970782889939
"1162" -48.955894470215 -3.10970782889939
"1163" -47.955894470215 -3.10970782889939
"1164" -42.955894470215 -5.10970782679239
"1165" -44.955894470215 -4.10970782783091
"1166" -43.955894470215 -4.10970782783091
"1167" -42.955894470215 -4.10970782783091
"1168" -44.9965249018874 -3.13317266299455
"1169" -43.9400734267312 -3.1295600485009
"1170" -42.9616948835662 -3.11613556002846
"1171" -45.0037712290187 -2.14042772293326
"1174" -46.955894470215 -4.10970782783091
"1175" -45.955894470215 -4.10970782783091
"1176" -46.955894470215 -3.10970782889939
"1177" -45.955894470215 -3.10970782889939
"1178" -46.955894470215 -2.10970782999082
"1179" -45.955894470215 -2.10970782999082
"1180" -46.9960069171747 -1.18717095950111
"1181" -46.0392520141185 -1.36711085358358
"1183" -49.9547278513396 -2.13520989069899
"1184" -48.9204091717825 -2.15144359088615
"1185" -47.955894470215 -2.10970782999082
"1186" -49.955894470215 -1.10970783109795
"1187" -49.055625957902 -1.0419138797059
"1188" -47.9058594183608 -1.16175663693066
"1189" -49.9888035638126 -0.386955346557325
"1190" -48.976007043274 -0.399500379606539
"1193" -42.955894470215 -12.1097078208691
"1194" -41.955894470215 -12.1097078208691
"1195" -40.955894470215 -12.1097078208691
"1196" -41.955894470215 -11.1097078215356
"1197" -40.955894470215 -11.1097078215356
"1198" -41.955894470215 -10.1097078222691
"1199" -40.955894470215 -10.1097078222691
"1200" -41.955894470215 -9.10970782306582
"1201" -40.955894470215 -9.10970782306582
"1202" -41.955894470215 -8.10970782392162
"1203" -35.9672534312615 -9.0985864406704
"1205" -36.955894470215 -8.10970782392162
"1206" -35.955894470215 -8.10970782392162
"1207" -35.1711282215657 -8.07681071743219
"1208" -35.955894470215 -7.10970782483164
"1209" -35.1496835753275 -7.13109174622081
"1210" -35.955894470215 -6.10970782579053
"1211" -35.2631665910554 -6.17584311400749
"1212" -35.9645007287983 -5.34955824834868
"1213" -40.955894470215 -8.10970782392161
"1214" -39.955894470215 -8.10970782392162
"1215" -41.955894470215 -7.10970782483164
"1216" -40.955894470215 -7.10970782483165
"1217" -39.955894470215 -7.10970782483165
"1218" -41.955894470215 -6.10970782579053
"1219" -40.955894470215 -6.10970782579053
"1220" -39.955894470215 -6.10970782579053
"1221" -41.955894470215 -5.10970782679239
"1222" -40.955894470215 -5.1097078267924
"1223" -38.955894470215 -8.10970782392162
"1224" -37.955894470215 -8.10970782392162
"1225" -38.955894470215 -7.10970782483164
"1226" -37.955894470215 -7.10970782483164
"1227" -36.955894470215 -7.10970782483164
"1228" -38.955894470215 -6.10970782579053
"1229" -37.955894470215 -6.10970782579053
"1230" -36.955894470215 -6.10970782579052
"1231" -38.955894470215 -5.10970782679239
"1232" -37.9574156292156 -5.1114449929955
"1233" -39.955894470215 -5.10970782679239
"1234" -41.955894470215 -4.10970782783091
"1235" -40.955894470215 -4.10970782783091
"1236" -39.955894470215 -4.10970782783091
"1237" -41.9743828888579 -3.19103822122903
"1238" -40.9430731914725 -3.24161133283284
"1239" -39.9959907963873 -3.25229364467397
"1240" -37.0107482708844 -5.25897186329628
"1241" -38.964448827016 -4.11983157029452
"1242" -38.1719442048848 -4.33484904715212
"1248" -50.23239675901 1.12851557169563
"1250" -66.955894470215 -7.10970782483165
"1251" -68.955894470215 -6.10970782579053
"1252" -67.955894470215 -6.10970782579053
"1253" -66.955894470215 -6.10970782579053
"1254" -68.955894470215 -5.1097078267924
"1255" -67.955894470215 -5.10970782679239
"1256" -66.955894470215 -5.10970782679239
"1257" -68.955894470215 -4.10970782783091
"1258" -67.955894470215 -4.10970782783091
"1259" -66.955894470215 -4.10970782783091
"1260" -71.955894470215 -6.10970782579053
"1261" -70.955894470215 -6.10970782579053
"1262" -69.955894470215 -6.10970782579052
"1263" -71.9303108840562 -5.1398772666946
"1264" -70.955894470215 -5.10970782679239
"1265" -69.955894470215 -5.1097078267924
"1267" -70.8546641904334 -4.43757059206099
"1268" -69.8368142465514 -4.21879918026551
"1273" -68.955894470215 -3.10970782889939
"1274" -67.955894470215 -3.10970782889939
"1275" -66.955894470215 -3.10970782889939
"1276" -68.955894470215 -2.10970782999081
"1277" -67.955894470215 -2.10970782999082
"1278" -66.955894470215 -2.10970782999082
"1279" -68.9421914303462 -1.10558146142704
"1280" -67.955894470215 -1.10970783109795
"1281" -66.955894470215 -1.10970783109794
"1282" -68.955894470215 -0.109707832213411
"1283" -67.955894470215 -0.10970783221341
"1284" -66.955894470215 -0.109707832213423
"1285" -67.0101756382649 0.814494632415334
"1286" -67.955894470215 0.890292166670287
"1287" -68.9107531623264 0.898041332771683
"1289" -67.8989987084346 1.65248316785805
"1290" -68.9553648596641 1.559164231518
"1291" -69.7247839981228 -0.0269830757094392
"1295" -73.5565393909548 -52.3531468317362
"1296" -72.9314489228356 -52.3176439489651
"1299" -72.8773608685537 -53.8156475918083
"1300" -71.9191176836902 -54.0687861866044
"1303" -72.7306461281129 -53.1291463073646
"1304" -71.8976917410297 -53.4143982726512
"1305" -71.1019885175033 -53.0777396056708
"1306" -69.9105339252702 -53.0858883528689
"1307" -72.0067960292822 -52.1891226298679
"1309" -74.6720202767797 -49.8208473057837
"1311" -74.8167241244614 -49.22124471653
"1315" -73.8917270362973 -47.1140599230692
"1318" -74.6525552215052 -50.9377818597701
"1319" -73.7258335408964 -51.0752712189303
"1320" -72.9532327106257 -51.1182025287488
"1322" -73.9106114392978 -50.1080863950858
"1325" -70.9535381778881 -52.3047988132151
"1326" -70.0172726805722 -52.2935812990372
"1329" -73.9102272167826 -49.0665498130218
"1330" -73.0722812198642 -48.8317371156441
"1331" -75.2848107552664 -48.3539074844008
"1332" -73.9093056307138 -48.3172594709536
"1333" -72.9611935528915 -48.1038263185765
"1335" -72.955894470215 -47.1097078283931
"1336" -72.177334860238 -46.998725118117
"1337" -74.8255959680519 -46.2797230351485
"1338" -74.0584181022887 -46.2851415368469
"1339" -72.9480107325367 -46.1155812600085
"1340" -72.0842890229199 -46.1134169604616
"1341" -73.927841436461 -45.1267064422029
"1342" -72.8724721407369 -45.1979256208356
"1343" -71.9991382586905 -45.1279527347883
"1345" -72.7530628342211 -44.0576601911681
"1346" -72.0565046535137 -44.1261548189692
"1350" -73.9321875450343 -43.0118221127111
"1351" -72.6951571791756 -43.1675225016561
"1352" -72.1808574607114 -43.1783268633241
"1353" -73.8223799848146 -42.2092737100821
"1354" -72.6284691365862 -42.4207874162492
"1355" -72.150969967365 -42.0479860149049
"1357" -73.6600454114317 -41.1005596147067
"1358" -72.9577621387674 -41.0940157456275
"1360" -72.9456103053454 -40.1178666138888
"1361" -72.1599731443651 -41.1134535224039
"1362" -72.086794876837 -40.0905401221214
"1364" -72.8879814673418 -39.0853453009608
"1365" -71.9589931947822 -39.1061062326867
"1367" -72.95490054496 -38.1097022714685
"1368" -71.955894470215 -38.1097078245652
"1369" -71.2400501610074 -38.1787164381463
"1370" -71.955894470215 -37.1097078240573
"1371" -71.294164817736 -37.0929325903094
"1372" -71.0098324212307 -36.0445937950961
"1378" -72.8743113093015 -37.1624809081443
"1379" -72.6392198998961 -36.2178254469667
"1380" -71.955894470215 -36.1097078235428
"1384" -71.8779575491206 -35.1612409895742
"1385" -70.9605679187824 -35.1079512998526
"1386" -71.7011981012517 -34.1879415699061
"1387" -70.955894470215 -34.10970782251
"1388" -70.1829278087243 -34.0611376712739
"1389" -70.9552902907251 -33.1101303435699
"1390" -70.2007739607195 -33.1800867208267
"1391" -70.9555041468272 -32.1107615566525
"1396" -70.9734646730562 -31.098502511916
"1400" -69.9493936953848 -54.7234658482385
"1401" -68.8568652552928 -55.1798831750601
"1402" -67.8452629676119 -55.0613606550672
"1403" -70.6408341544974 -53.9373448046477
"1404" -69.754300172206 -53.9197071701218
"1405" -69.002592519111 -54.0717048539908
"1408" -69.0209586530178 -53.1166611799757
"1411" -69.8727580642448 -19.0936063282109
"1412" -69.774617819705 -18.2328967248699
"1416" -70.9234668347254 -30.1281629958362
"1417" -70.1897568204273 -30.065134409171
"1419" -70.9236740981476 -29.1052751365847
"1420" -70.1386646400239 -29.0573167751409
"1421" -70.8070946574404 -28.1439647567545
"1422" -69.977645532901 -28.0898284230705
"1424" -70.6639795153996 -27.1582111185281
"1425" -69.955894470215 -27.1097078193406
"1426" -69.0325905805283 -27.0369119181423
"1428" -69.955894470215 -26.1097078190113
"1429" -68.9764034297767 -26.0988606437028
"1431" -68.9882511215746 -25.1052195536652
"1435" -69.954412254869 -25.109464762919
"1437" -69.9530908736832 -24.1121211718246
"1438" -68.955876512961 -24.1097122260203
"1439" -68.0099611555485 -23.962586590297
"1441" -67.992725338829 -23.1561202571104
"1444" -69.9197530979068 -23.1286590760871
"1445" -68.955894470215 -23.1097078183186
"1446" -69.830527398674 -22.1263993327029
"1447" -68.955894470215 -22.109707818201
"1448" -68.211888052545 -22.1604090224008
"1449" -69.7932100124735 -21.091704076651
"1450" -68.9661924926391 -21.116967351259
"1452" -69.8054949057376 -20.112638333948
"1453" -69.04474736868 -20.1008902499921
"1454" -69.0708881840335 -19.1881050776977
"1460" -72.839479799641 -1.98393682123806
"1461" -73.8229827378713 -0.925558589464367
"1462" -72.955894470215 -1.10970783109795
"1464" -70.0147136571205 -3.15509488454874
"1465" -71.9923583427365 -1.97810351242891
"1466" -70.943717303146 -1.97564942736
"1467" -69.9929096392314 -2.08326584150495
"1468" -71.955894470215 -1.10970783109795
"1469" -70.955894470215 -1.10970783109795
"1470" -69.9717924749709 -1.12249603568337
"1471" -71.955894470215 -0.109707832213413
"1472" -70.955894470215 -0.109707832213415
"1475" -74.8882410065881 0.0805872782152234
"1476" -73.9531961535712 -0.107298635049388
"1477" -72.955894470215 -0.109707832213412
"1478" -72.955894470215 0.890292166670284
"1479" -73.955894470215 0.890292166670284
"1480" -74.955894470215 0.890292166670287
"1481" -75.9541325844837 0.892921010101463
"1482" -72.955894470215 1.89029216556066
"1483" -73.955894470215 1.89029216556066
"1487" -68.0072460692975 2.11363015057427
"1488" -68.9543992972344 2.05913750321375
"1490" -68.0019628880657 2.88683781595969
"1491" -70.1702786965849 -0.186444442252686
"1492" -70.0545111494677 0.901714186592781
"1493" -70.955894470215 0.890292166670284
"1494" -71.955894470215 0.890292166670283
"1495" -70.0049138688547 1.94272831136097
"1496" -70.955894470215 1.89029216556066
"1497" -71.955894470215 1.89029216556066
"1498" -69.955894470215 2.89029216446513
"1499" -70.955894470215 2.89029216446513
"1500" -71.955894470215 2.89029216446513
"1501" -74.955894470215 1.89029216556066
"1502" -75.955894470215 1.89029216556066
"1503" -72.955894470215 2.89029216446513
"1504" -73.955894470215 2.89029216446513
"1505" -74.955894470215 2.89029216446513
"1506" -75.955894470215 2.89029216446513
"1507" -72.955894470215 3.89029216339101
"1508" -73.955894470215 3.89029216339102
"1509" -74.955894470215 3.89029216339101
"1510" -75.955894470215 3.89029216339101
"1512" -76.9558901592613 0.890294145088534
"1513" -77.875152426141 1.09936840786129
"1515" -76.955894470215 1.89029216556066
"1516" -77.955894470215 1.89029216556066
"1518" -76.9545013328561 2.88906657447176
"1519" -77.8126337661637 2.64671106950833
"1521" -76.8902600451269 3.91099252385134
"1523" -76.904018736725 4.89634517590689
"1525" -76.9156306524785 5.89298388632482
"1527" -76.942690674636 6.90050120559292
"1529" -68.955894470215 2.89029216446513
"1531" -68.032127254877 3.84444750250868
"1532" -68.955894470215 3.89029216339101
"1533" -68.1408029816354 4.89359288756702
"1534" -68.955894470215 4.89029216234535
"1536" -67.9971334881804 5.83380233308454
"1537" -68.9497989189564 5.77382029915001
"1538" -69.955894470215 3.89029216339101
"1539" -70.955894470215 3.89029216339101
"1540" -71.955894470215 3.89029216339101
"1541" -69.955894470215 4.89029216234535
"1542" -70.955894470215 4.89029216234536
"1543" -71.955894470215 4.89029216234536
"1544" -69.9668645845239 5.87959557666644
"1545" -70.955894470215 5.89029216133488
"1546" -71.955894470215 5.89029216133488
"1547" -70.1411924818797 6.64649856463371
"1548" -72.955894470215 4.89029216234536
"1549" -73.955894470215 4.89029216234535
"1550" -74.955894470215 4.89029216234536
"1551" -75.955894470215 4.89029216234535
"1552" -72.955894470215 5.89029216133489
"1553" -73.955894470215 5.89029216133488
"1554" -74.955894470215 5.89029216133489
"1555" -75.955894470215 5.89029216133488
"1556" -73.955894470215 6.89029216036607
"1557" -74.955894470215 6.89029216036605
"1558" -70.9474896767149 6.71268265771142
"1559" -72.0060011334291 6.78354048733969
"1560" -72.955894470215 6.89029216036606
"1562" -72.9589719064375 7.89176781529985
"1564" -73.0728114642459 8.78777752036653
"1565" -75.955894470215 6.89029216036606
"1566" -73.955894470215 7.89029215944484
"1567" -74.955894470215 7.89029215944485
"1568" -75.955894470215 7.89029215944484
"1569" -73.955894470215 8.8902921585767
"1570" -74.955894470215 8.8902921585767
"1571" -75.9019590179865 8.84480363286088
"1573" -73.955894470215 9.89029215776662
"1574" -74.955894470215 9.89029215776661
"1575" -73.2189048765132 9.94996348534354
"1577" -73.0157158504833 10.9292739983858
"1579" -71.9316650847533 11.8975783462588
"1582" -73.9275246929396 10.8162985510193
"1583" -74.8894603775131 10.6759739065044
"1586" -76.9052378719563 7.82720590408749
"1593" -79.8764588542014 -4.04834916403861
"1594" -78.9986480240958 -4.0870287155119
"1597" -79.7253687320437 -3.19743075803825
"1598" -78.955894470215 -3.10970782889939
"1599" -78.0773384486731 -2.95065293732958
"1601" -78.955894470215 -2.10970782999082
"1602" -77.955894470215 -2.10970782999082
"1603" -76.9623279540185 -2.10272318693115
"1604" -78.955894470215 -1.10970783109795
"1605" -77.955894470215 -1.10970783109794
"1606" -76.1683362993565 -1.90901513734837
"1607" -75.9655206135118 -1.10070095976931
"1609" -76.0234828825643 -0.182199839208131
"1624" -79.9573663294889 -2.0843153263755
"1626" -79.9548956933953 -1.11078385429598
"1628" -79.8639630733141 -0.171776330492215
"1629" -79.7304142548179 0.662764743564594
"1630" -76.955894470215 -1.10970783109795
"1631" -78.955894470215 -0.109707832213416
"1632" -77.955894470215 -0.109707832213414
"1633" -76.9703464348021 -0.152888916971302
"1635" -78.0477951693661 0.648856555100484
"1636" -78.9269330177804 0.80538644524058
"1642" -52.973947458666 2.90528245618475
"1643" -53.8473145394322 2.85500141261606
"1644" -52.955894470215 3.89029216339101
