"" "" "DR"
"496" -52.955894470215 -23.1097078183186 0.371563016748513
"497" -51.955894470215 -23.1097078183186 0.371563016748513
"498" -52.955894470215 -22.109707818201 0.377213141037279
"499" -54.9926752282077 -23.7724632139069 0.417950005300432
"500" -54.955894470215 -23.1097078183186 0.346816974356036
"501" -53.955894470215 -23.1097078183186 0.369846869599096
"502" -55.8962828782319 -22.0015864868913 0.329292404683986
"503" -54.955894470215 -22.109707818201 0.33549236094592
"504" -53.955894470215 -22.109707818201 0.359042111044255
"505" -56.9611012615023 -21.9184167582047 0.329281880779325
"506" -57.6781750397325 -21.1104249822652 0.380695278097292
"507" -56.955894470215 -21.1097078181466 0.337161234688693
"508" -55.955894470215 -21.1097078181466 0.339897693869191
"509" -57.7561255191323 -20.106390193587 0.375348982935736
"510" -56.955894470215 -20.1097078181588 0.340039808859849
"511" -55.955894470215 -20.1097078181588 0.361309820321847
"512" -56.955894470215 -19.1097078182403 0.330712072347281
"513" -55.955894470215 -19.1097078182403 0.336937535001737
"514" -56.955894470215 -18.1097078183936 0.328050442648988
"515" -54.955894470215 -21.1097078181466 0.348726606597594
"516" -53.955894470215 -21.1097078181466 0.352616730532608
"517" -54.955894470215 -20.1097078181588 0.327367767687147
"518" -53.955894470215 -20.1097078181588 0.333435580125752
"519" -52.955894470215 -20.1097078181588 0.348563126568162
"520" -54.955894470215 -19.1097078182403 0.320903499512295
"521" -53.955894470215 -19.1097078182403 0.327946659947979
"522" -52.955894470215 -19.1097078182403 0.322345798363424
"523" -53.955894470215 -18.1097078183936 0.321971330586421
"524" -52.955894470215 -18.1097078183936 0.326162156095739
"525" -57.664118661162 -19.1957928920615 0.339131165677145
"526" -57.9053263695584 -17.0473460566412 0.314087186397054
"527" -58.9496616477761 -15.9555127276097 0.29803861244789
"528" -57.9394727317941 -16.0979636856593 0.315395850749836
"529" -55.955894470215 -18.1097078183936 0.319546140273362
"530" -54.955894470215 -18.1097078183936 0.323008774969435
"531" -56.955894470215 -17.1097078186202 0.314087186397054
"532" -55.955894470215 -17.1097078186202 0.314028817039193
"533" -54.955894470215 -17.1097078186202 0.314028817039193
"534" -55.955894470215 -16.1097078189213 0.319997418066183
"535" -54.955894470215 -16.1097078189213 0.324238531437875
"536" -55.955894470215 -15.1097078192973 0.324238531437875
"537" -54.955894470215 -15.1097078192973 0.324238531437875
"538" -55.955894470215 -14.109707819748 0.324238531437875
"539" -53.955894470215 -17.1097078186202 0.318137046745093
"540" -52.955894470215 -17.1097078186202 0.318137046745093
"541" -53.955894470215 -16.1097078189213 0.324238531437875
"542" -52.955894470215 -16.1097078189213 0.318137046745093
"543" -51.955894470215 -16.1097078189213 0.319534330149058
"544" -53.955894470215 -15.1097078192973 0.324238531437875
"545" -52.955894470215 -15.1097078192973 0.324238531437875
"546" -51.955894470215 -15.1097078192973 0.324238531437875
"547" -53.955894470215 -14.109707819748 0.324238531437875
"548" -52.955894470215 -14.109707819748 0.324238531437875
"549" -56.955894470215 -16.1097078189213 0.317595928773103
"550" -58.955894470215 -15.1097078192973 0.297807055369914
"551" -57.955894470215 -15.1097078192973 0.317595928798622
"552" -56.955894470215 -15.1097078192973 0.34001754512372
"553" -58.955894470215 -14.109707819748 0.299659774724066
"554" -57.955894470215 -14.109707819748 0.307080335369125
"555" -56.955894470215 -14.109707819748 0.324238531468862
"556" -58.955894470215 -13.1097078202725 0.269816386773588
"557" -57.955894470215 -13.1097078202725 0.271706636340135
"558" -56.955894470215 -13.1097078202725 0.28836685387918
"559" -59.8267024279235 -15.9380363123751 0.300237307045616
"560" -59.8815916681686 -15.1147224097226 0.304471770146403
"561" -59.9387842930778 -14.0997671082974 0.291407668166108
"562" -60.9424401452813 -13.0856015817053 0.26565630503062
"563" -59.955894470215 -13.1097078202725 0.264252649165557
"564" -60.955894470215 -12.1097078208691 0.262760258583165
"565" -61.8911277477223 -12.9985957696236 0.267555958957794
"566" -63.9499058135285 -12.0543108170161 0.27148444724926
"567" -62.9558936867999 -12.1097076668885 0.27148444724926
"568" -61.955894470215 -12.1097078208691 0.265116396555447
"569" -64.7359958739858 -11.8601996300121 0.27148444724926
"570" -59.955894470215 -12.1097078208691 0.272000025116691
"571" -58.955894470215 -12.1097078208691 0.278434537429654
"572" -60.955894470215 -11.1097078215356 0.270083886658949
"573" -59.955894470215 -11.1097078215356 0.273802362893328
"574" -58.955894470215 -11.1097078215356 0.282513071991439
"575" -60.955894470215 -10.1097078222691 0.274129016414205
"576" -59.955894470215 -10.1097078222691 0.275773890941559
"577" -58.955894470215 -10.1097078222691 0.29204575416324
"578" -60.955894470215 -9.10970782306581 0.272822261770266
"579" -59.955894470215 -9.10970782306582 0.275773890941559
"580" -64.8968911095692 -11.0989605672128 0.269415525649429
"581" -67.052009117196 -9.90887023824681 0.308543007012079
"582" -64.9041029464301 -10.1122100167807 0.268851731898489
"583" -65.955894470215 -9.10970782306582 0.282613913344519
"584" -64.955894470215 -9.10970782306581 0.265594677352445
"585" -63.955894470215 -9.10970782306582 0.265594677352445
"586" -65.955894470215 -8.10970782392162 0.280015774467014
"587" -64.955894470215 -8.10970782392162 0.280015774467014
"588" -63.955894470215 -8.10970782392161 0.265594677352445
"589" -54.955894470215 -14.109707819748 0.324238531437875
"590" -55.955894470215 -13.1097078202725 0.315299791522151
"591" -54.955894470215 -13.1097078202725 0.315299791522151
"592" -53.955894470215 -13.1097078202725 0.315299791522151
"593" -55.955894470215 -12.1097078208691 0.29873425774198
"594" -54.955894470215 -12.1097078208691 0.332366248457543
"595" -53.955894470215 -12.1097078208691 0.320094598183281
"596" -54.955894470215 -11.1097078215356 0.343861729943425
"597" -53.955894470215 -11.1097078215356 0.330674971131756
"598" -54.955894470215 -10.1097078222691 0.33083396634119
"599" -51.955894470215 -14.109707819748 0.324238531437875
"600" -52.955894470215 -13.1097078202725 0.315299791522151
"601" -51.955894470215 -13.1097078202725 0.315299791522151
"602" -52.955894470215 -12.1097078208691 0.320094598183281
"603" -51.955894470215 -12.1097078208691 0.320094598183281
"604" -52.955894470215 -11.1097078215356 0.341955092499267
"605" -51.955894470215 -11.1097078215356 0.341955092499267
"606" -50.955894470215 -11.1097078215356 0.352987055772922
"607" -52.955894470215 -10.1097078222691 0.330674971131756
"608" -51.955894470215 -10.1097078222691 0.330674971131756
"609" -57.955894470215 -12.1097078208691 0.279987401001545
"610" -56.955894470215 -12.1097078208691 0.279987401001545
"611" -57.955894470215 -11.1097078215356 0.29204575416324
"612" -56.955894470215 -11.1097078215356 0.292717218588524
"613" -55.955894470215 -11.1097078215356 0.290664304987574
"614" -57.955894470215 -10.1097078222691 0.29204575416324
"615" -56.955894470215 -10.1097078222691 0.29204575416324
"616" -55.955894470215 -10.1097078222691 0.292717218588524
"617" -57.955894470215 -9.10970782306582 0.29204575416324
"618" -56.955894470215 -9.10970782306582 0.29204575416324
"619" -53.955894470215 -10.1097078222691 0.343861729943425
"620" -54.955894470215 -9.10970782306581 0.33083396634119
"621" -53.955894470215 -9.10970782306581 0.343861729943425
"622" -54.955894470215 -8.10970782392162 0.33083396634119
"623" -53.955894470215 -8.10970782392161 0.33083396634119
"624" -54.955894470215 -7.10970782483164 0.33083396634119
"625" -53.955894470215 -7.10970782483165 0.33083396634119
"626" -52.955894470215 -7.10970782483164 0.33083396634119
"627" -54.955894470215 -6.10970782579053 0.326697343029301
"628" -53.955894470215 -6.10970782579053 0.33083396634119
"629" -50.955894470215 -10.1097078222691 0.337790793161538
"630" -52.955894470215 -9.10970782306582 0.343861729943425
"631" -51.955894470215 -9.10970782306581 0.330674971131756
"632" -50.955894470215 -9.10970782306581 0.342905134980944
"633" -52.955894470215 -8.10970782392162 0.343861729943425
"634" -51.955894470215 -8.10970782392162 0.330674971131756
"635" -50.955894470215 -8.10970782392161 0.342905134980944
"636" -51.955894470215 -7.10970782483164 0.329973030874958
"637" -50.955894470215 -7.10970782483165 0.329973030874958
"638" -51.955894470215 -6.10970782579053 0.329973030874958
"639" -55.955894470215 -9.10970782306581 0.292717218588524
"640" -57.955894470215 -8.10970782392162 0.29204575416324
"641" -56.955894470215 -8.10970782392162 0.29204575416324
"642" -55.955894470215 -8.10970782392162 0.290664304987574
"643" -57.955894470215 -7.10970782483164 0.290130985479857
"644" -56.955894470215 -7.10970782483165 0.290130985479857
"645" -55.955894470215 -7.10970782483164 0.326697343029301
"646" -56.955894470215 -6.10970782579053 0.297856262034389
"647" -55.955894470215 -6.10970782579053 0.337306727683324
"648" -56.955894470215 -5.10970782679239 0.285957002404963
"649" -52.955894470215 -6.10970782579053 0.34308179632476
"650" -54.955894470215 -5.10970782679239 0.322902812961215
"651" -53.955894470215 -5.1097078267924 0.326659983266296
"652" -52.955894470215 -5.1097078267924 0.34308179632476
"653" -54.955894470215 -4.10970782783091 0.322902812961215
"654" -53.955894470215 -4.10970782783091 0.322902812961215
"655" -52.955894470215 -4.10970782783091 0.326659983266296
"656" -54.955894470215 -3.10970782889939 0.322902812961215
"657" -53.955894470215 -3.10970782889939 0.322902812961215
"658" -52.955894470215 -3.10970782889939 0.322902812961215
"659" -50.955894470215 -6.10970782579053 0.329973030874958
"660" -51.955894470215 -5.10970782679239 0.329973030874958
"661" -50.955894470215 -5.10970782679239 0.345508097338619
"662" -51.955894470215 -4.10970782783091 0.3162358158627
"663" -50.955894470215 -4.10970782783091 0.328843654178769
"664" -51.955894470215 -3.10970782889939 0.3162358158627
"665" -50.955894470215 -3.10970782889939 0.3162358158627
"666" -51.955894470215 -2.10970782999082 0.313660423700009
"667" -50.955894470215 -2.10970782999082 0.3162358158627
"668" -51.955894470215 -1.10970783109795 0.305487931996006
"669" -55.955894470215 -5.10970782679239 0.322902812961215
"670" -56.955894470215 -4.10970782783091 0.285957002404963
"671" -55.955894470215 -4.10970782783091 0.322902812961215
"672" -56.955894470215 -3.10970782889939 0.285957002404963
"673" -55.955894470215 -3.10970782889939 0.322902812961215
"674" -56.955894470215 -2.10970782999082 0.285957002404963
"675" -55.955894470215 -2.10970782999082 0.322902812961215
"676" -56.955894470215 -1.10970783109795 0.289649033966699
"677" -55.955894470215 -1.10970783109795 0.289649033966699
"678" -56.955894470215 -0.109707832213416 0.282432529098186
"679" -54.955894470215 -2.10970782999082 0.322902812961215
"680" -53.955894470215 -2.10970782999082 0.322902812961215
"681" -52.955894470215 -2.10970782999082 0.322902812961215
"682" -54.955894470215 -1.10970783109795 0.329920222422403
"683" -53.955894470215 -1.10970783109795 0.322902812961215
"684" -52.955894470215 -1.10970783109795 0.322902812961215
"685" -53.955894470215 -0.109707832213417 0.282432529098186
"686" -52.955894470215 -0.109707832213414 0.267291866179954
"687" -52.955894470215 0.890292166670283 0.267291866179954
"688" -53.955894470215 0.890292166670287 0.282432529098186
"689" -63.955894470215 -11.1097078215356 0.274800952859036
"690" -62.955894470215 -11.1097078215356 0.273103088665982
"691" -61.955894470215 -11.1097078215356 0.273103088665982
"692" -63.955894470215 -10.1097078222691 0.268851731898489
"693" -62.955894470215 -10.1097078222691 0.269928892638391
"694" -61.955894470215 -10.1097078222691 0.264676889610137
"695" -62.955894470215 -9.10970782306582 0.265594677352445
"696" -61.955894470215 -9.10970782306581 0.264676889610137
"697" -62.955894470215 -8.10970782392162 0.266665429835265
"698" -61.955894470215 -8.10970782392162 0.265594677460255
"699" -58.955894470215 -9.10970782306581 0.29204575416324
"700" -59.955894470215 -8.10970782392161 0.283027636056847
"701" -58.955894470215 -8.10970782392162 0.29204575416324
"702" -59.955894470215 -7.10970782483165 0.285957002404963
"703" -58.955894470215 -7.10970782483164 0.290130985479857
"704" -59.955894470215 -6.10970782579053 0.285957002404963
"705" -58.955894470215 -6.10970782579053 0.285957002404963
"706" -57.955894470215 -6.10970782579053 0.297856262034389
"707" -59.955894470215 -5.1097078267924 0.285957002404963
"708" -58.955894470215 -5.10970782679239 0.285957002404963
"709" -60.955894470215 -8.10970782392162 0.265594677460255
"710" -62.955894470215 -7.10970782483165 0.270852878321283
"711" -61.955894470215 -7.10970782483165 0.269343942541187
"712" -60.955894470215 -7.10970782483164 0.279233105988761
"713" -62.955894470215 -6.10970782579053 0.289647152787721
"714" -61.955894470215 -6.10970782579053 0.285957002404963
"715" -60.955894470215 -6.10970782579053 0.285957002404963
"716" -62.955894470215 -5.10970782679239 0.285957002404963
"717" -61.955894470215 -5.1097078267924 0.285957002404963
"718" -60.955894470215 -5.10970782679239 0.285957002404963
"719" -65.955894470215 -7.10970782483164 0.280015774467014
"720" -64.955894470215 -7.10970782483165 0.282742787157856
"721" -63.955894470215 -7.10970782483164 0.270852878321283
"722" -65.955894470215 -6.10970782579053 0.280015774467014
"723" -64.955894470215 -6.10970782579052 0.289647152787721
"724" -63.955894470215 -6.10970782579052 0.289647152787721
"725" -65.955894470215 -5.1097078267924 0.285957002264809
"726" -64.955894470215 -5.10970782679239 0.285957002264809
"727" -63.955894470215 -5.1097078267924 0.289647152787721
"728" -65.955894470215 -4.10970782783091 0.285957002264809
"729" -57.955894470215 -5.1097078267924 0.285957002404963
"730" -59.955894470215 -4.10970782783091 0.285957002404963
"731" -58.955894470215 -4.10970782783091 0.285957002404963
"732" -57.955894470215 -4.10970782783091 0.285957002404963
"733" -59.955894470215 -3.10970782889939 0.285957002404963
"734" -58.955894470215 -3.10970782889939 0.285957002404963
"735" -57.955894470215 -3.10970782889939 0.285957002404963
"736" -59.955894470215 -2.10970782999081 0.289649033966699
"737" -58.955894470215 -2.10970782999082 0.289649033966699
"738" -57.955894470215 -2.10970782999082 0.285957002404963
"739" -64.955894470215 -4.10970782783091 0.285957002264809
"740" -63.955894470215 -4.10970782783091 0.285957002404963
"741" -65.955894470215 -3.10970782889939 0.297856261878663
"742" -64.955894470215 -3.10970782889939 0.293345200586811
"743" -63.955894470215 -3.10970782889939 0.285957002404963
"744" -65.955894470215 -2.10970782999082 0.293345200586811
"745" -64.955894470215 -2.10970782999082 0.293345200586811
"746" -63.955894470215 -2.10970782999082 0.297856261983824
"747" -65.955894470215 -1.10970783109795 0.297856261983824
"748" -64.955894470215 -1.10970783109795 0.297856261983824
"749" -62.955894470215 -4.10970782783091 0.285957002404963
"750" -61.955894470215 -4.10970782783091 0.285957002404963
"751" -60.955894470215 -4.10970782783091 0.285957002404963
"752" -62.955894470215 -3.10970782889939 0.285957002404963
"753" -61.955894470215 -3.10970782889939 0.285957002404963
"754" -60.955894470215 -3.10970782889939 0.285957002404963
"755" -62.955894470215 -2.10970782999082 0.297856261983824
"756" -61.955894470215 -2.10970782999082 0.297856261983824
"757" -60.955894470215 -2.10970782999082 0.285957002359454
"758" -62.955894470215 -1.10970783109795 0.279462147977793
"759" -59.955894470215 -1.10970783109795 0.282432529098186
"760" -58.955894470215 -1.10970783109794 0.282432529098186
"761" -57.955894470215 -1.10970783109795 0.303497204995021
"762" -59.955894470215 -0.109707832213414 0.282432529098186
"763" -58.955894470215 -0.109707832213415 0.282432529098186
"764" -57.955894470215 -0.109707832213414 0.282432529098186
"765" -57.955894470215 0.890292166670285 0.276249625882971
"766" -58.9710312410154 0.851592308841314 0.282432529098186
"767" -59.955894470215 0.890292166670282 0.282432529098186
"768" -61.955894470215 -1.10970783109795 0.279462147977793
"769" -60.955894470215 -1.10970783109795 0.279462147977793
"770" -62.955894470215 -0.109707832213414 0.279462147977793
"771" -61.955894470215 -0.109707832213415 0.279462147977793
"772" -60.955894470215 -0.109707832213414 0.279462147977793
"773" -60.955894470215 0.890292166670286 0.279462147977793
"774" -61.955894470215 0.890292166670281 0.279462147977793
"775" -62.955894470215 0.890292166670284 0.279462147977793
"776" -60.955894470215 1.89029216556066 0.263778085203963
"777" -61.955894470215 1.89029216556067 0.267703047772865
"778" -63.955894470215 -1.10970783109795 0.297856261983824
"779" -65.955894470215 -0.10970783221341 0.268433194818286
"780" -64.955894470215 -0.109707832213415 0.279363972454422
"781" -63.955894470215 -0.109707832213419 0.279462147977793
"782" -63.9557653500679 0.890129044814437 0.267864415129963
"783" -64.8778265184888 0.783887603186214 0.268433194818286
"784" -65.9193055340845 0.63472491829439 0.268433194818286
"785" -63.7723108921817 1.7002495597158 0.267438292578043
"786" -50.9560056857047 -1.11158519158053 0.305487931996006
"787" -51.955894470215 -0.109707832213415 0.261147674585152
"788" -51.1043756502816 -0.0817199933555325 0.318150358621594
"789" -50.9639195024814 0.897863388460431 0.267291866179954
"790" -51.955894470215 0.890292166670287 0.267291866179954
"791" -50.9963524323368 1.85983419874316 0.254271886129247
"792" -51.955894470215 1.89029216556066 0.254271886129247
"793" -51.1788013200775 2.83853737365027 0.254271886129247
"794" -51.9207465068285 2.86303552981129 0.254271886129247
"795" -55.955894470215 -0.109707832213414 0.282432529098186
"796" -54.955894470215 -0.109707832213413 0.282432529098186
"797" -55.955894470215 0.890292166670283 0.276249625882971
"798" -56.955894470215 0.890292166670285 0.276249625882971
"799" -55.8794897333292 1.82338437483885 0.26478257314121
"800" -56.963114391864 1.66332941381254 0.26478257314121
"801" -54.955894470215 0.890292166670284 0.282432529098186
"802" -52.9417412114804 1.84190492803847 0.254271886129247
"803" -53.9370383030654 1.82076759303574 0.269200480760727
"804" -54.9642748399085 1.88070683763401 0.26478257314121
"805" -51.689311629284 3.73062086908791 0.254271886129247
"806" -60.0413151236191 1.84492688835922 0.263778085203963
"807" -60.1917010061026 2.90474110857084 0.263778085203963
"808" -60.068244057237 3.90758413687481 0.264901479974483
"809" -62.9461687608897 1.8822585871658 0.279462147977793
"810" -60.955894470215 2.89029216446513 0.263778085203963
"811" -61.955894470215 2.89029216446513 0.263778085203963
"812" -62.9537211276156 2.89246225771568 0.267260788485236
"813" -60.955894470215 3.89029216339101 0.264901479974483
"814" -61.9356190062317 3.79153495394503 0.264299466584926
"815" -62.9471423750013 3.66851975938015 0.264299466584926
"816" -60.735183254195 4.66918962920001 0.255301881914844
"817" -63.7777428858995 2.94507570426633 0.280087805634948
"818" -63.9319046512552 3.75174379694303 0.280087805634948
"819" -60.2219690800165 4.78902767299773 0.256503578967295
"820" -48.0850693755736 -24.9099761751841 0.392771758203043
"821" -47.955894470215 -24.1097078184957 0.392843928512281
"822" -47.035743565324 -24.0013077593922 0.393829417682526
"823" -47.955894470215 -23.1097078183186 0.345198710355579
"824" -46.955894470215 -23.1097078183186 0.380175099199735
"825" -45.955894470215 -23.1097078183186 0.380175099199735
"826" -47.955894470215 -22.109707818201 0.331588362507177
"827" -48.955894470215 -23.1097078183186 0.336019804424372
"828" -49.955894470215 -22.109707818201 0.347601519255103
"829" -48.955894470215 -22.109707818201 0.356048307284277
"830" -49.955894470215 -21.1097078181466 0.354072816045268
"831" -48.955894470215 -21.1097078181466 0.364131273769606
"832" -47.955894470215 -21.1097078181466 0.351232929754285
"833" -49.955894470215 -20.1097078181588 0.341011660655072
"834" -48.955894470215 -20.1097078181588 0.351009220102914
"835" -47.955894470215 -20.1097078181588 0.339709460528101
"836" -49.955894470215 -19.1097078182403 0.337562788659001
"837" -46.955894470215 -22.109707818201 0.3290323119205
"838" -45.955894470215 -22.109707818201 0.367269582205229
"839" -46.955894470215 -21.1097078181466 0.354979011475128
"840" -45.955894470215 -21.1097078181466 0.346125494415313
"841" -44.955894470215 -21.1097078181466 0.326646951317469
"842" -46.955894470215 -20.1097078181588 0.332138659464059
"843" -45.955894470215 -20.1097078181588 0.344801378979835
"844" -44.955894470215 -20.1097078181588 0.325495546598541
"845" -46.955894470215 -19.1097078182403 0.332864687715768
"846" -45.955894470215 -19.1097078182403 0.325676281082241
"847" -51.955894470215 -22.109707818201 0.383913568618445
"848" -50.955894470215 -22.109707818201 0.353815833066901
"849" -52.955894470215 -21.1097078181466 0.351958943463333
"850" -51.955894470215 -21.1097078181466 0.365411783950812
"851" -50.955894470215 -21.1097078181466 0.354072816045268
"852" -51.955894470215 -20.1097078181588 0.362752119172975
"853" -50.955894470215 -20.1097078181588 0.345903037960051
"854" -51.955894470215 -19.1097078182403 0.322345798363424
"855" -50.955894470215 -19.1097078182403 0.322345798363424
"856" -51.955894470215 -18.1097078183936 0.322345798363424
"857" -48.955894470215 -19.1097078182403 0.334531706615621
"858" -47.955894470215 -19.1097078182403 0.334531706615621
"859" -48.955894470215 -18.1097078183936 0.339702159639073
"860" -47.955894470215 -18.1097078183936 0.330074130475159
"861" -46.955894470215 -18.1097078183936 0.330074130475159
"862" -48.955894470215 -17.1097078186202 0.339469606751598
"863" -47.955894470215 -17.1097078186202 0.339469606751598
"864" -46.955894470215 -17.1097078186202 0.339725056298164
"865" -48.955894470215 -16.1097078189213 0.342891283226536
"866" -47.955894470215 -16.1097078189213 0.351862080602943
"867" -44.955894470215 -19.1097078182403 0.327367175215094
"868" -45.955894470215 -18.1097078183936 0.339725056298164
"869" -44.955894470215 -18.1097078183936 0.346026514876995
"870" -45.955894470215 -17.1097078186202 0.339725056298164
"871" -44.955894470215 -17.1097078186202 0.356012502814553
"872" -43.955894470215 -17.1097078186202 0.369255201224993
"873" -45.955894470215 -16.1097078189213 0.362799307133257
"874" -44.955894470215 -16.1097078189213 0.362799307133257
"875" -43.955894470215 -16.1097078189213 0.331906594871076
"876" -45.955894470215 -15.1097078192973 0.347004821046913
"877" -50.955894470215 -18.1097078183936 0.322345798363424
"878" -49.955894470215 -18.1097078183936 0.337562788659001
"879" -51.955894470215 -17.1097078186202 0.319534330149058
"880" -50.955894470215 -17.1097078186202 0.324729788852016
"881" -49.955894470215 -17.1097078186202 0.337602638356182
"882" -50.955894470215 -16.1097078189213 0.32777856628739
"883" -49.955894470215 -16.1097078189213 0.34038067917689
"884" -50.955894470215 -15.1097078192973 0.333607740607133
"885" -49.955894470215 -15.1097078192973 0.336710707898048
"886" -50.955894470215 -14.109707819748 0.333607740607133
"887" -46.955894470215 -16.1097078189213 0.362799307133257
"888" -48.955894470215 -15.1097078192973 0.339293772399519
"889" -47.955894470215 -15.1097078192973 0.360774078129827
"890" -46.955894470215 -15.1097078192973 0.347004821046913
"891" -47.955894470215 -14.109707819748 0.349683647069787
"892" -46.955894470215 -14.109707819748 0.347004821046913
"893" -47.955894470215 -13.1097078202725 0.343725280843884
"894" -46.955894470215 -13.1097078202725 0.343125456187579
"895" -47.955894470215 -12.1097078208691 0.362968650022282
"896" -46.955894470215 -12.1097078208691 0.356690164462044
"897" -44.955894470215 -15.1097078192973 0.347004821046913
"898" -43.955894470215 -15.1097078192973 0.337728530480677
"899" -45.955894470215 -14.109707819748 0.347004821046913
"900" -44.955894470215 -14.109707819748 0.347004821046913
"901" -43.955894470215 -14.109707819748 0.366749380625602
"902" -45.955894470215 -13.1097078202725 0.343125456187579
"903" -44.955894470215 -13.1097078202725 0.343125456187579
"904" -43.955894470215 -13.1097078202725 0.366749380625602
"905" -44.955894470215 -12.1097078208691 0.356690164462044
"906" -43.955894470215 -12.1097078208691 0.374014250379028
"907" -49.955894470215 -14.109707819748 0.324693638325741
"908" -48.955894470215 -14.109707819748 0.347320639332137
"909" -50.955894470215 -13.1097078202725 0.322063812595942
"910" -49.955894470215 -13.1097078202725 0.324693638325741
"911" -48.955894470215 -13.1097078202725 0.347320639332137
"912" -50.955894470215 -12.1097078208691 0.327747759852067
"913" -49.955894470215 -12.1097078208691 0.338236263234078
"914" -48.955894470215 -12.1097078208691 0.362968650022282
"915" -49.955894470215 -11.1097078215356 0.350719768725288
"916" -48.955894470215 -11.1097078215356 0.362968650022282
"917" -41.114393388379 -21.0264035903078 0.391414578730675
"918" -40.955894470215 -20.1097078181588 0.384718957834576
"919" -40.955894470215 -19.1097078182403 0.391342094103446
"920" -40.0914256817158 -19.1116597970538 0.333932460839743
"921" -43.955894470215 -19.1097078182403 0.328886423413756
"922" -42.955894470215 -19.1097078182403 0.370697135056988
"923" -41.955894470215 -19.1097078182403 0.377532302067826
"924" -43.955894470215 -18.1097078183936 0.336658443636052
"925" -42.955894470215 -18.1097078183936 0.354208994314011
"926" -41.955894470215 -18.1097078183936 0.372130587043965
"927" -42.955894470215 -17.1097078186202 0.363148542925747
"928" -41.955894470215 -17.1097078186202 0.364419983315427
"929" -42.955894470215 -16.1097078189213 0.355216076506938
"930" -41.955894470215 -16.1097078189213 0.355364167341306
"931" -40.955894470215 -18.1097078183936 0.364218188442319
"932" -40.0062955806531 -18.0764371727208 0.366916646249198
"933" -40.955894470215 -17.1097078186202 0.37606940403965
"934" -39.955894470215 -17.1097078186202 0.386587004183527
"935" -39.955894470215 -16.1097078189213 0.386587004183527
"936" -39.2066743481329 -16.0724774034567 0.386587004183527
"937" -39.955894470215 -15.1097078192973 0.397347247611094
"938" -40.955894470215 -16.1097078189213 0.366538872807165
"939" -42.955894470215 -15.1097078192973 0.361313496223249
"940" -41.955894470215 -15.1097078192973 0.355216076506938
"941" -40.955894470215 -15.1097078192973 0.35549996345142
"942" -42.955894470215 -14.109707819748 0.326139951739762
"943" -41.955894470215 -14.109707819748 0.372026246696425
"944" -40.955894470215 -14.109707819748 0.375703668943003
"945" -42.955894470215 -13.1097078202725 0.337278159378824
"946" -41.955894470215 -13.1097078202725 0.372026246696425
"947" -40.955894470215 -13.1097078202725 0.364947310892448
"948" -39.2304856750855 -15.1295934228305 0.386587004183527
"949" -39.955894470215 -14.109707819748 0.366633660349339
"950" -39.2177408593946 -14.0951542010888 0.386587004183527
"951" -39.955894470215 -13.1097078202725 0.366134608397863
"952" -39.0966693270003 -13.0562083793001 0.367527825950792
"953" -39.955894470215 -12.1097078208691 0.36861095083943
"954" -38.955894470215 -12.1097078208691 0.354977077734696
"955" -38.0652577930152 -12.0428716190583 0.370864070613358
"956" -39.955894470215 -11.1097078215356 0.376938934923947
"957" -38.955894470215 -11.1097078215356 0.36861095083943
"958" -37.955894470215 -11.1097078215356 0.354977077734696
"959" -39.955894470215 -10.1097078222691 0.371179352540002
"960" -38.955894470215 -10.1097078222691 0.376938934923947
"961" -37.955894470215 -10.1097078222691 0.354977077734696
"962" -39.955894470215 -9.10970782306582 0.371179352540002
"963" -38.955894470215 -9.10970782306582 0.362715518592124
"964" -37.955894470215 -9.10970782306581 0.349230226780726
"965" -37.2198169093786 -10.9300786051911 0.370864070613358
"966" -36.9604870219825 -10.1046038448297 0.354977077734696
"967" -36.1985109773963 -9.91787773181582 0.370864070613358
"968" -36.955894470215 -9.10970782306582 0.349230226780726
"969" -45.955894470215 -12.1097078208691 0.356690164462044
"970" -47.955894470215 -11.1097078215356 0.362968650022282
"971" -46.955894470215 -11.1097078215356 0.356690164462044
"972" -45.955894470215 -11.1097078215356 0.380806168234594
"973" -47.955894470215 -10.1097078222691 0.362968650022282
"974" -46.955894470215 -10.1097078222691 0.380806168234594
"975" -45.955894470215 -10.1097078222691 0.380806168234594
"976" -47.955894470215 -9.10970782306581 0.364467562744125
"977" -46.955894470215 -9.10970782306581 0.380806168234594
"978" -45.955894470215 -9.10970782306581 0.380806168234594
"979" -44.955894470215 -11.1097078215356 0.380806168234594
"980" -43.955894470215 -11.1097078215356 0.406418272089486
"981" -42.955894470215 -11.1097078215356 0.390464757097457
"982" -44.955894470215 -10.1097078222691 0.380806168234594
"983" -43.955894470215 -10.1097078222691 0.406418272089486
"984" -42.955894470215 -10.1097078222691 0.435082410915137
"985" -44.955894470215 -9.10970782306581 0.380806168234594
"986" -43.955894470215 -9.10970782306582 0.380806168234594
"987" -42.955894470215 -9.10970782306581 0.435082410915137
"988" -44.955894470215 -8.10970782392162 0.380806168234594
"989" -49.955894470215 -10.1097078222691 0.340090690577135
"990" -48.955894470215 -10.1097078222691 0.362968650022282
"991" -49.955894470215 -9.10970782306582 0.348145519542177
"992" -48.955894470215 -9.10970782306582 0.348504870687727
"993" -49.955894470215 -8.10970782392162 0.348145519542177
"994" -48.955894470215 -8.10970782392162 0.375375795085264
"995" -49.955894470215 -7.10970782483164 0.338251880452273
